timestamp,license_plate,confidence,vehicle_type,speed,violations
2025-03-29 23:51:56.767,MWSW,0.30,Car,5.1,Lane Crossing
2025-03-29 23:51:57.201,GXISDG,0.23,Car,4.0,Lane Crossing
2025-03-29 23:51:57.201,CIIVSU,0.40,Car,4.7,Lane Crossing
2025-03-29 23:51:57.630,GXIS0C,0.31,Car,4.4,Lane Crossing
2025-03-29 23:51:57.630,MISIVSU,0.89,Car,4.6,Lane Crossing
2025-03-29 23:51:58.001,GXIS0G,0.66,Car,4.6,Lane Crossing
2025-03-29 23:51:58.001,MISLVSU,0.21,Car,4.1,Lane Crossing
2025-03-29 23:51:58.403,GXIS0GJ,0.87,Car,5.1,Lane Crossing
2025-03-29 23:51:58.403,TTSU,0.22,Car,3.9,Lane Crossing
2025-03-29 23:51:58.823,JIXI5OG24,0.28,Car,5.1,Lane Crossing
2025-03-29 23:51:58.823,NMSIVS,0.13,Car,4.2,Lane Crossing
2025-03-29 23:51:59.258,[GXIEOCJI,0.08,Car,5.0,Lane Crossing
2025-03-29 23:51:59.258,CHNSU,0.11,Car,4.1,Lane Crossing
2025-03-29 23:51:59.672,HUSIVSU,0.09,Car,3.6,Lane Crossing
2025-03-29 23:52:00.090,NSIVSU,0.12,Car,3.6,Lane Crossing
2025-03-29 23:52:00.425,GXIS0GJ,0.36,Car,4.3,Lane Crossing
2025-03-29 23:52:00.425,MSIVSU,0.43,Car,3.6,Lane Crossing
2025-03-29 23:52:00.879,(TEDSW,0.15,Car,3.8,Lane Crossing
2025-03-29 23:52:01.189,GXISOGJ,0.57,Car,5.3,Lane Crossing
2025-03-29 23:52:01.189,MIIVSU,0.53,Car,4.6,Lane Crossing
2025-03-29 23:52:01.626,EI%6@GW,0.02,Car,5.6,Lane Crossing
2025-03-29 23:52:01.626,MISIVSU,0.45,Car,4.5,Lane Crossing
2025-03-29 23:52:02.046,0GXISOC@,0.16,Car,5.4,Lane Crossing
2025-03-29 23:52:02.046,IMVVSU,0.04,Car,4.7,Lane Crossing
2025-03-29 23:52:02.480,3LGX1S0GV4,0.01,Car,5.3,Lane Crossing
2025-03-29 23:52:02.480,JMEWSW,0.02,Car,4.6,Lane Crossing
2025-03-29 23:52:02.932,LGX1S@CJ,0.09,Car,5.0,Lane Crossing
2025-03-29 23:52:02.932,QISIVSU,0.23,Car,4.2,Lane Crossing
2025-03-29 23:52:03.356,GXISOGJ,0.66,Car,5.1,Lane Crossing
2025-03-29 23:52:03.356,NUSISM,0.06,Car,5.3,Lane Crossing
2025-03-29 23:52:03.787,"4IG766,OG4",0.08,Car,4.8,Lane Crossing
2025-03-29 23:52:04.438,WGXISOGM,0.04,Car,4.2,Lane Crossing
2025-03-29 23:52:04.770,GXISOC],0.19,Car,4.6,Lane Crossing
2025-03-29 23:52:05.062,ARPS,0.09,Car,7.9,Lane Crossing
2025-03-29 23:52:05.062,"EICXIF0C""",0.03,Car,5.5,Lane Crossing
2025-03-29 23:52:05.062,ARPS,0.09,Car,3.6,Lane Crossing
2025-03-29 23:52:05.484,GXISOGJ,0.35,Car,5.3,Lane Crossing
2025-03-29 23:52:05.803,HCYISOGU,0.05,Car,5.8,Lane Crossing
2025-03-29 23:52:06.122,EICYSOGII,0.03,Car,6.3,Lane Crossing
2025-03-29 23:52:06.122,GXIS0G,0.43,Car,6.3,Lane Crossing
2025-03-29 23:52:06.543,NGXISOGU,0.20,Car,6.3,Lane Crossing
2025-03-29 23:52:06.859,KGXEEOGI,0.06,Car,7.2,Lane Crossing
2025-03-29 23:52:07.205,GXIS0GJ,0.40,Car,7.8,Lane Crossing
2025-03-29 23:52:07.520,GXIOG,0.19,Car,7.9,Lane Crossing
2025-03-29 23:52:07.827,4OXS0G],0.05,Car,7.3,Lane Crossing
2025-03-29 23:52:08.130,GXISOGJ,0.31,Car,7.1,Lane Crossing
2025-03-29 23:52:08.419,[GXESOG:,0.03,Car,6.3,Lane Crossing
2025-03-29 23:52:08.710,EGXISOC@,0.13,Car,6.5,Lane Crossing
2025-03-29 23:52:09.024,@CXISOGJ,0.31,Car,7.2,Lane Crossing
2025-03-29 23:52:09.310,GXIS0GJ,0.38,Car,7.3,Lane Crossing
2025-03-29 23:52:09.661,[GXISOG;,0.44,Car,7.7,Lane Crossing
2025-03-29 23:52:09.960,NIGXISOGJ,0.09,Car,7.7,Lane Crossing
2025-03-29 23:52:10.286,GXISOGJ,0.36,Car,6.7,Lane Crossing
2025-03-29 23:52:10.584,DGXISOGJ,0.12,Car,7.2,Lane Crossing
2025-03-29 23:52:10.927,AIGXISOGUI,0.07,Car,7.7,Lane Crossing
2025-03-29 23:52:11.240,IGXISOGJI,0.13,Car,7.7,Lane Crossing
2025-03-29 23:52:11.519,GXIISOGJ,0.34,Car,8.4,Lane Crossing
2025-03-29 23:52:11.804,GXISOC,0.44,Car,9.2,Lane Crossing
2025-03-29 23:52:11.804,BIGXIZOG,0.44,Car,9.2,Lane Crossing
2025-03-29 23:52:12.169,GXISOCJ,0.49,Car,8.7,Lane Crossing
2025-03-29 23:52:12.523,GXIS0GJ,0.30,Car,8.4,Lane Crossing
2025-03-29 23:52:12.815,GXSOCW,0.08,Car,8.7,Lane Crossing
2025-03-29 23:52:13.134,GXIS0,0.26,Car,8.7,Lane Crossing
2025-03-29 23:52:13.134,IGXISD,0.65,Car,8.7,Lane Crossing
2025-03-29 23:52:13.551,APOSEQ,0.16,Car,7.0,Lane Crossing
2025-03-29 23:52:13.551,@GRISOG),0.10,Car,8.2,Lane Crossing
2025-03-29 23:52:13.551,APOSEQ,0.16,Car,4.6,Lane Crossing
2025-03-29 23:52:13.957,GXISOG),0.10,Car,7.9,Lane Crossing
2025-03-29 23:52:14.302,GXISOGJ,0.22,Car,7.5,Lane Crossing
2025-03-29 23:52:14.637,GXISOCJ,0.42,Car,7.9,Lane Crossing
2025-03-29 23:52:14.946,1GXI50Q4,0.13,Car,8.9,Lane Crossing
2025-03-29 23:52:15.223,[OXISOG@,0.19,Car,9.0,Lane Crossing
2025-03-29 23:52:15.547,GXISOC,0.62,Car,8.9,Lane Crossing
2025-03-29 23:52:15.547,AP0SE0,0.19,Car,4.2,Lane Crossing
2025-03-29 23:52:15.979,DGXSOGZI,0.02,Car,8.7,Lane Crossing
2025-03-29 23:52:15.979,ARDS,0.50,Car,3.9,Lane Crossing
2025-03-29 23:52:16.451,GXISOGJ,0.39,Car,7.9,Lane Crossing
2025-03-29 23:52:16.784,DOXISOGT,0.23,Car,8.5,Lane Crossing
2025-03-29 23:52:17.126,OOXSOGW,0.02,Car,8.9,Lane Crossing
2025-03-29 23:52:17.436,GXISOCJ,0.28,Car,8.7,Lane Crossing
2025-03-29 23:52:17.436,AP05JEO,0.12,Car,3.7,Lane Crossing
2025-03-29 23:52:17.842,WGXIEOGVE,0.01,Car,8.4,Lane Crossing
2025-03-29 23:52:17.842,4PO5JEO,0.13,Car,3.9,Lane Crossing
2025-03-29 23:52:18.253,GXISITI,0.08,Car,8.3,Lane Crossing
2025-03-29 23:52:18.576,HN5274],0.07,Car,3.1,Lane Crossing
2025-03-29 23:52:18.576,HN5274],0.07,Car,3.2,Lane Crossing
2025-03-29 23:52:18.576,"GXIS0G,",0.48,Car,7.7,Lane Crossing
2025-03-29 23:52:18.970,GXISOGJ,0.36,Car,7.3,Lane Crossing
2025-03-29 23:52:19.290,WCXISGWE,0.27,Car,7.7,Lane Crossing
2025-03-29 23:52:19.290,AOSJEQ,0.17,Car,5.1,Lane Crossing
2025-03-29 23:52:19.700,IORISOG_,0.12,Car,7.4,Lane Crossing
2025-03-29 23:52:19.700,APOSEQ,0.67,Car,4.7,Lane Crossing
2025-03-29 23:52:19.700,TEAED],0.03,Car,4.7,Lane Crossing
2025-03-29 23:52:20.195,GXISOD,0.21,Car,7.3,Lane Crossing
2025-03-29 23:52:20.195,AP05EQ,0.49,Car,4.5,Lane Crossing
2025-03-29 23:52:20.195,APD5,0.18,Car,4.5,Lane Crossing
2025-03-29 23:52:20.664,KSZA,0.09,Car,2.2,Lane Crossing
2025-03-29 23:52:20.664,KSZA,0.09,Car,3.2,Lane Crossing
2025-03-29 23:52:20.664,70GXI5OGJ,0.08,Car,7.1,Lane Crossing
2025-03-29 23:52:20.664,AP0SJEQ,0.35,Car,4.5,Lane Crossing
2025-03-29 23:52:21.675,IM5ZZJ,0.11,Car,1.9,Lane Crossing
2025-03-29 23:52:21.675,IM5ZZJ,0.11,Car,2.8,Lane Crossing
2025-03-29 23:52:21.675,GXISOGJ,0.54,Car,6.0,Lane Crossing
2025-03-29 23:52:21.675,APOSJEQ,0.36,Car,3.9,Lane Crossing
2025-03-29 23:52:22.146,IGIZISCJ),0.05,Car,5.5,Lane Crossing
2025-03-29 23:52:22.463,HICXISIOGJ,0.35,Car,6.1,Lane Crossing
2025-03-29 23:52:22.463,APO5JEQ,0.30,Car,4.6,Lane Crossing
2025-03-29 23:52:22.878,(CXISIOG],0.10,Car,6.0,Lane Crossing
2025-03-29 23:52:22.878,AP05JEQ,0.29,Car,4.1,Lane Crossing
2025-03-29 23:52:23.281,MO5ZZA,0.25,Car,2.6,Lane Crossing
2025-03-29 23:52:23.281,MO5ZZA,0.25,Car,2.8,Lane Crossing
2025-03-29 23:52:23.281,DIGXISOCJ,0.10,Car,5.7,Lane Crossing
2025-03-29 23:52:23.689,GXISOGJ,0.47,Car,5.4,Lane Crossing
2025-03-29 23:52:24.020,DEM2C,0.47,Car,4.9,Lane Crossing
2025-03-29 23:52:24.020,GXSOGU,0.28,Car,5.4,Lane Crossing
2025-03-29 23:52:24.445,LWIJVCV,0.26,Car,4.7,Lane Crossing
2025-03-29 23:52:24.445,ECXGIOGM,0.21,Car,5.1,Lane Crossing
2025-03-29 23:52:24.870,LHJVCV,0.34,Car,4.5,Lane Crossing
2025-03-29 23:52:24.870,@ICXISOGU,0.03,Car,5.1,Lane Crossing
2025-03-29 23:52:24.870,APOSJEO,0.22,Car,4.4,Lane Crossing
2025-03-29 23:52:25.595,LHIJVCV,0.53,Car,4.0,Lane Crossing
2025-03-29 23:52:25.595,GXIS0GJ,0.25,Car,4.4,Lane Crossing
2025-03-29 23:52:25.595,@4E05E08,0.20,Car,3.8,Lane Crossing
2025-03-29 23:52:25.595,PO5JEO,0.23,Car,3.8,Lane Crossing
2025-03-29 23:52:26.222,LICV,0.17,Car,3.7,Lane Crossing
2025-03-29 23:52:26.222,GXISOGJ,0.46,Car,4.4,Lane Crossing
2025-03-29 23:52:26.643,[DULV,0.03,Car,4.0,Lane Crossing
2025-03-29 23:52:26.643,GXIS0CJ,0.38,Car,5.3,Lane Crossing
2025-03-29 23:52:27.277,LJCV,0.32,Car,3.9,Lane Crossing
2025-03-29 23:52:27.277,KHSZZK,0.06,Car,3.0,Lane Crossing
2025-03-29 23:52:27.277,KHSZZK,0.06,Car,3.3,Lane Crossing
2025-03-29 23:52:27.277,WICRIS0L,0.13,Car,4.7,Lane Crossing
2025-03-29 23:52:27.277,[JOT,0.23,Car,3.2,Lane Crossing
2025-03-29 23:52:27.951,@HRICVI,0.13,Car,3.8,Lane Crossing
2025-03-29 23:52:27.951,FH052X,0.11,Car,2.7,Lane Crossing
2025-03-29 23:52:27.951,FH052X,0.11,Car,2.9,Lane Crossing
2025-03-29 23:52:27.951,GXIS0GJ,0.58,Car,4.4,Lane Crossing
2025-03-29 23:52:27.951,APOSJEO,0.20,Car,3.0,Lane Crossing
2025-03-29 23:52:28.567,LHICY,0.22,Car,3.5,Lane Crossing
2025-03-29 23:52:28.567,CYIS,0.31,Car,4.4,Lane Crossing
2025-03-29 23:52:28.567,@AFOSJZ7,0.18,Car,3.1,Lane Crossing
2025-03-29 23:52:29.111,LHIJVCV,0.13,Car,3.6,Lane Crossing
2025-03-29 23:52:29.111,APOSJE0,0.12,Car,3.1,Lane Crossing
2025-03-29 23:52:29.792,KHOSZII,0.12,Car,3.2,Lane Crossing
2025-03-29 23:52:29.792,KHOSZII,0.12,Car,2.6,Lane Crossing
2025-03-29 23:52:29.792,@P5J16,0.07,Car,3.0,Lane Crossing
2025-03-29 23:52:30.193,CVINVCV,0.01,Car,3.7,Lane Crossing
2025-03-29 23:52:30.193,KOSZZN,0.42,Car,3.9,Lane Crossing
2025-03-29 23:52:30.193,KOSZZN,0.42,Car,3.3,Lane Crossing
2025-03-29 23:52:30.193,APOSJEO,0.79,Car,3.7,Lane Crossing
2025-03-29 23:52:30.688,KHOSZZK,0.17,Car,3.8,Lane Crossing
2025-03-29 23:52:30.688,KHOSZZK,0.17,Car,3.3,Lane Crossing
2025-03-29 23:52:30.688,@PO;JO@,0.04,Car,3.5,Lane Crossing
2025-03-29 23:52:31.101,CSAD,0.14,Car,4.0,Lane Crossing
2025-03-29 23:52:31.101,CSAD,0.14,Car,3.4,Lane Crossing
2025-03-29 23:52:31.101,@APO5AZOV,0.03,Car,3.7,Lane Crossing
2025-03-29 23:52:31.581,(EZZ,0.12,Car,3.9,Lane Crossing
2025-03-29 23:52:31.581,(EZZ,0.12,Car,3.5,Lane Crossing
2025-03-29 23:52:31.581,EPNSAET:,0.23,Car,4.1,Lane Crossing
2025-03-29 23:52:31.979,KUSEZK],0.09,Car,3.9,Lane Crossing
2025-03-29 23:52:31.979,KUSEZK],0.09,Car,3.5,Lane Crossing
2025-03-29 23:52:31.979,(PU5AZUX,0.05,Car,4.4,Lane Crossing
2025-03-29 23:52:32.395,KK52Z,0.52,Car,4.0,Lane Crossing
2025-03-29 23:52:32.395,KK52Z,0.52,Car,3.8,Lane Crossing
2025-03-29 23:52:32.395,APOSJEO,0.48,Car,4.6,Lane Crossing
2025-03-29 23:52:32.766,CS2K,0.17,Car,4.0,Lane Crossing
2025-03-29 23:52:32.766,CS2K,0.17,Car,4.0,Lane Crossing
2025-03-29 23:52:32.766,JARW,0.12,Car,4.6,Lane Crossing
2025-03-29 23:52:33.163,KOSZZX,0.40,Car,4.0,Lane Crossing
2025-03-29 23:52:33.163,KOSZZX,0.40,Car,4.2,Lane Crossing
2025-03-29 23:52:33.163,@5J809,0.04,Car,4.4,Lane Crossing
2025-03-29 23:52:33.584,KI0SZX,0.10,Car,3.7,Lane Crossing
2025-03-29 23:52:33.584,KI0SZX,0.10,Car,4.0,Lane Crossing
2025-03-29 23:52:33.584,APOSJEC,0.35,Car,4.8,Lane Crossing
2025-03-29 23:52:33.970,KUSZZX,0.32,Car,3.3,Lane Crossing
2025-03-29 23:52:33.970,KUSZZX,0.32,Car,4.2,Lane Crossing
2025-03-29 23:52:33.970,WOSUBO,0.26,Car,5.6,Lane Crossing
2025-03-29 23:52:33.970,AP05,0.27,Car,5.6,Lane Crossing
2025-03-29 23:52:34.424,KUSZZ,0.35,Car,3.4,Lane Crossing
2025-03-29 23:52:34.424,KUSZZ,0.35,Car,4.2,Lane Crossing
2025-03-29 23:52:34.424,WOSUEO,0.21,Car,5.4,Lane Crossing
2025-03-29 23:52:35.012,KMIZZK,0.19,Car,3.1,Lane Crossing
2025-03-29 23:52:35.012,KMIZZK,0.19,Car,3.6,Lane Crossing
2025-03-29 23:52:35.012,APOSJE0,0.16,Car,4.9,Lane Crossing
2025-03-29 23:52:35.560,KEEEK,0.10,Car,3.2,Lane Crossing
2025-03-29 23:52:35.560,KEEEK,0.10,Car,3.6,Lane Crossing
2025-03-29 23:52:35.560,{TPOSJ0T,0.03,Car,4.6,Lane Crossing
2025-03-29 23:52:36.470,QEEK,0.18,Car,2.9,Lane Crossing
2025-03-29 23:52:36.470,QEEK,0.18,Car,3.0,Lane Crossing
2025-03-29 23:52:36.470,APOSJEQ,0.42,Car,3.9,Lane Crossing
2025-03-29 23:52:37.070,KZZK,0.17,Car,2.7,Lane Crossing
2025-03-29 23:52:37.070,KZZK,0.17,Car,3.0,Lane Crossing
2025-03-29 23:52:37.070,APOSJEO,0.60,Car,4.0,Lane Crossing
2025-03-29 23:52:37.558,KHESZZK,0.28,Car,3.1,Lane Crossing
2025-03-29 23:52:37.558,AROSEO,0.30,Car,4.6,Lane Crossing
2025-03-29 23:52:38.005,KZIK,0.50,Car,3.0,Lane Crossing
2025-03-29 23:52:38.005,[OSJ!,0.26,Car,4.9,Lane Crossing
2025-03-30 00:55:58.392,MVSIYSU,0.11,Car,0.0,None
2025-03-30 00:55:58.392,NAI3NRU,0.35,Car,0.0,None
2025-03-30 00:55:58.392,NAI3NRU,0.35,Car,0.0,None
2025-03-30 00:56:03.161,HMSEW,0.15,Car,0.5,Lane Crossing
2025-03-30 00:56:03.161,NAIJHRU,0.06,Car,0.3,Lane Crossing
2025-03-30 00:56:03.161,NAIJHRU,0.06,Car,0.5,Lane Crossing
2025-03-30 00:56:03.926,[IHSIGM,0.04,Car,1.0,Lane Crossing
2025-03-30 00:56:03.926,NAI3NRU,0.48,Car,1.0,Lane Crossing
2025-03-30 00:56:03.926,NAI3NRU,0.48,Car,1.1,Lane Crossing
2025-03-30 00:56:04.592,WESU,0.10,Car,1.4,Lane Crossing
2025-03-30 00:56:04.592,@IIZNRWF,0.06,Car,1.5,Lane Crossing
2025-03-30 00:56:04.592,@IIZNRWF,0.06,Car,2.0,Lane Crossing
2025-03-30 00:56:05.561,JOSW,0.14,Car,1.4,Lane Crossing
2025-03-30 00:56:05.561,NAIJNRU,0.20,Car,1.5,Lane Crossing
2025-03-30 00:56:05.561,NAIJNRU,0.20,Car,2.4,Lane Crossing
2025-03-30 00:56:06.275,WEISU,0.20,Car,1.4,Lane Crossing
2025-03-30 00:56:06.275,ETNIIRW,0.02,Car,1.5,Lane Crossing
2025-03-30 00:56:06.275,ETNIIRW,0.02,Car,2.7,Lane Crossing
2025-03-30 00:56:06.951,WSISU,0.42,Car,2.2,Lane Crossing
2025-03-30 00:56:06.951,NAJNRU,0.54,Car,2.1,Lane Crossing
2025-03-30 00:56:06.951,NAJNRU,0.54,Car,3.4,Lane Crossing
2025-03-30 00:56:07.634,MIVSU,0.30,Car,2.8,Lane Crossing
2025-03-30 00:56:07.634,NAIJNRU,0.62,Car,2.3,Lane Crossing
2025-03-30 00:56:07.634,NAIJNRU,0.62,Car,3.3,Lane Crossing
2025-03-30 00:56:08.190,SOMSISUC,0.01,Car,3.1,Lane Crossing
2025-03-30 00:56:08.190,BNAAIRU,0.01,Car,3.5,Lane Crossing
2025-03-30 00:56:08.190,BNAAIRU,0.01,Car,3.7,Lane Crossing
2025-03-30 00:56:08.727,MSSU,0.19,Car,3.4,Lane Crossing
2025-03-30 00:56:08.727,ENANAT,0.02,Car,3.8,Lane Crossing
2025-03-30 00:56:08.727,ENANAT,0.02,Car,4.3,Lane Crossing
2025-03-30 00:56:09.186,CSSU,0.17,Car,3.4,Lane Crossing
2025-03-30 00:56:09.186,EEMIRU;,0.06,Car,3.7,Lane Crossing
2025-03-30 00:56:09.186,EEMIRU;,0.06,Car,4.9,Lane Crossing
2025-03-30 00:56:09.800,DHSINSW,0.06,Car,3.2,Lane Crossing
2025-03-30 00:56:09.800,NAIJNRU,0.37,Car,3.9,Lane Crossing
2025-03-30 00:56:09.800,NAIJNRU,0.37,Car,4.9,Lane Crossing
2025-03-30 00:56:10.289,HVSIVSU,0.16,Car,3.4,Lane Crossing
2025-03-30 00:56:10.289,HAIJNRU,0.23,Car,4.4,Lane Crossing
2025-03-30 00:56:10.289,HAIJNRU,0.23,Car,5.4,Lane Crossing
2025-03-30 00:56:10.797,DMSVSW,0.18,Car,3.5,Lane Crossing
2025-03-30 00:56:10.797,EMZNUN,0.08,Car,4.4,Lane Crossing
2025-03-30 00:56:10.797,EMZNUN,0.08,Car,5.0,Lane Crossing
2025-03-30 00:56:11.305,MSWW,0.17,Car,3.7,Lane Crossing
2025-03-30 00:56:11.305,ENZNI,0.12,Car,4.5,Lane Crossing
2025-03-30 00:56:11.305,EUZIRU,0.42,Car,4.5,Lane Crossing
2025-03-30 00:56:11.305,ENZNI,0.12,Car,5.1,Lane Crossing
2025-03-30 00:56:11.305,EUZIRU,0.42,Car,5.1,Lane Crossing
2025-03-30 00:56:11.909,LSSU,0.13,Car,3.8,Lane Crossing
2025-03-30 00:56:11.909,WNARUE,0.15,Car,4.5,Lane Crossing
2025-03-30 00:56:11.909,WNARUE,0.15,Car,5.2,Lane Crossing
2025-03-30 00:56:12.342,HRSSU,0.14,Car,4.0,Lane Crossing
2025-03-30 00:56:12.342,WAINRUF,0.31,Car,5.0,Lane Crossing
2025-03-30 00:56:12.342,WAINRUF,0.31,Car,5.1,Lane Crossing
2025-03-30 00:56:12.771,LISU,0.11,Car,4.2,Lane Crossing
2025-03-30 00:56:12.771,NAIJNRU,0.18,Car,5.4,Lane Crossing
2025-03-30 00:56:12.771,NAIJNRU,0.18,Car,5.8,Lane Crossing
2025-03-30 00:56:13.357,HSISU,0.67,Car,5.1,Lane Crossing
2025-03-30 00:56:13.357,MANRU,0.14,Car,5.3,Lane Crossing
2025-03-30 00:56:13.357,MANRU,0.14,Car,5.8,Lane Crossing
2025-03-30 00:56:13.825,HSVSU,0.27,Car,5.2,Lane Crossing
2025-03-30 00:56:13.825,NIJNRU,0.74,Car,5.5,Lane Crossing
2025-03-30 00:56:13.825,NIJNRU,0.74,Car,5.8,Lane Crossing
2025-03-30 00:56:14.278,WUSU,0.18,Car,4.9,Lane Crossing
2025-03-30 00:56:14.278,'BNTNRUT,0.12,Car,5.9,Lane Crossing
2025-03-30 00:56:14.278,'BNTNRUT,0.12,Car,5.7,Lane Crossing
2025-03-30 00:56:14.726,WSSU,0.38,Car,4.6,Lane Crossing
2025-03-30 00:56:14.726,FHWADINRUZ,0.08,Car,5.9,Lane Crossing
2025-03-30 00:56:14.726,FHWADINRUZ,0.08,Car,5.9,Lane Crossing
2025-03-30 00:56:15.189,MSASW,0.12,Car,4.7,Lane Crossing
2025-03-30 00:56:15.189,NAIJNRU,0.81,Car,5.5,Lane Crossing
2025-03-30 00:56:15.189,NAIJNRU,0.81,Car,5.5,Lane Crossing
2025-03-30 00:56:15.621,CSUSU,0.14,Car,5.0,Lane Crossing
2025-03-30 00:56:15.621,ENAIANWF,0.08,Car,5.7,Lane Crossing
2025-03-30 00:56:15.621,ENAIANWF,0.08,Car,5.1,Lane Crossing
2025-03-30 00:56:16.134,HUSSW,0.48,Car,5.2,Lane Crossing
2025-03-30 00:56:16.134,WEMAANRU,0.09,Car,5.9,Lane Crossing
2025-03-30 00:56:16.134,WEMAANRU,0.09,Car,4.5,Lane Crossing
2025-03-30 00:56:16.593,MMS)TS:,0.05,Car,4.7,Lane Crossing
2025-03-30 00:56:16.593,@MAJIRU,0.07,Car,5.5,Lane Crossing
2025-03-30 00:56:16.593,@MAJIRU,0.07,Car,4.1,Lane Crossing
2025-03-30 00:56:17.111,WSIVSU,0.39,Car,4.3,Lane Crossing
2025-03-30 00:56:17.111,@NNRUZ,0.15,Car,5.3,Lane Crossing
2025-03-30 00:56:17.111,@NNRUZ,0.15,Car,3.9,Lane Crossing
2025-03-30 00:56:17.582,WSISU,0.18,Car,4.0,Lane Crossing
2025-03-30 00:56:17.582,NAIJNRU,0.61,Car,6.1,Lane Crossing
2025-03-30 00:56:17.582,NAIJNRU,0.61,Car,3.7,Lane Crossing
2025-03-30 00:56:18.076,MVSWGD),0.09,Car,3.7,Lane Crossing
2025-03-30 00:56:18.076,NNJNRI,0.21,Car,5.9,Lane Crossing
2025-03-30 00:56:18.076,NNJNRI,0.21,Car,3.5,Lane Crossing
2025-03-30 00:56:18.558,CSISV,0.10,Car,4.6,Lane Crossing
2025-03-30 00:56:18.558,NAI3NRU,0.16,Car,5.7,Lane Crossing
2025-03-30 00:56:18.558,NAI3NRU,0.16,Car,3.7,Lane Crossing
2025-03-30 00:56:18.989,LSISU,0.19,Car,5.1,Lane Crossing
2025-03-30 00:56:18.989,NMJNRU,0.34,Car,6.9,Lane Crossing
2025-03-30 00:56:18.989,NMJNRU,0.34,Car,3.7,Lane Crossing
2025-03-30 00:56:19.687,LSSU,0.33,Car,4.7,Lane Crossing
2025-03-30 00:56:19.687,NAJNRU,0.48,Car,6.2,Lane Crossing
2025-03-30 00:56:19.687,NAJNRU,0.48,Car,3.3,Lane Crossing
2025-03-30 00:56:20.153,CSKSU,0.32,Car,5.0,Lane Crossing
2025-03-30 00:56:20.153,NAIJNRU,0.42,Car,6.3,Lane Crossing
2025-03-30 00:56:20.153,NAIJNRU,0.42,Car,3.6,Lane Crossing
2025-03-30 00:56:20.665,WSINSU,0.10,Car,5.6,Lane Crossing
2025-03-30 00:56:20.665,NAI3NRU,0.41,Car,6.4,Lane Crossing
2025-03-30 00:56:20.665,NAI3NRU,0.41,Car,4.0,Lane Crossing
2025-03-30 00:56:21.136,CSIUSU,0.06,Car,5.2,Lane Crossing
2025-03-30 00:56:21.136,NADNRU,0.12,Car,6.2,Lane Crossing
2025-03-30 00:56:21.136,NADNRU,0.12,Car,4.1,Lane Crossing
2025-03-30 00:56:21.567,WHUSIVSU,0.03,Car,5.0,Lane Crossing
2025-03-30 00:56:21.567,NAIJNRW},0.07,Car,4.6,Lane Crossing
2025-03-30 00:56:22.253,LISU,0.07,Car,4.8,Lane Crossing
2025-03-30 00:56:22.253,#WARNFU,0.06,Car,4.6,Lane Crossing
2025-03-30 00:56:23.043,MEUTW,0.08,Car,4.3,Lane Crossing
2025-03-30 00:56:23.043,MANJNF,0.06,Car,5.1,Lane Crossing
2025-03-30 00:56:23.043,MANJNF,0.06,Car,4.1,Lane Crossing
2025-03-30 00:56:23.611,GXIS06J,0.16,Car,3.0,Lane Crossing
2025-03-30 00:56:23.611,ENWLS4,0.13,Car,4.7,Lane Crossing
2025-03-30 00:56:24.115,WUSSU),0.07,Car,4.9,Lane Crossing
2025-03-30 00:56:24.553,CSSU,0.22,Car,4.7,Lane Crossing
2025-03-30 00:56:25.309,LLSU,0.10,Car,4.8,Lane Crossing
2025-03-30 00:56:25.850,LESU,0.11,Car,5.5,Lane Crossing
2025-03-30 00:56:26.396,GXIS0GJ,0.72,Car,2.7,Lane Crossing
2025-03-30 00:56:26.396,NVSI*SU,0.06,Car,5.0,Lane Crossing
2025-03-30 00:56:27.059,HSIGSU,0.17,Car,4.8,Lane Crossing
2025-03-30 00:56:27.451,LGSU,0.21,Car,5.1,Lane Crossing
2025-03-30 00:56:27.778,HMWSW,0.32,Car,5.3,Lane Crossing
2025-03-30 00:56:28.165,#CTT,0.13,Car,5.9,Lane Crossing
2025-03-30 00:56:28.501,RISSW,0.08,Car,6.6,Lane Crossing
2025-03-30 00:56:28.854,244TR,0.08,Car,6.4,Lane Crossing
2025-03-30 00:56:29.216,NISVSU,0.45,Car,6.9,Lane Crossing
2025-03-30 00:56:29.646,GXIS0GJ,0.57,Car,5.4,Lane Crossing
2025-03-30 00:56:29.646,D5IVSU,0.11,Car,6.8,Lane Crossing
2025-03-30 00:56:30.095,CCSISU,0.03,Car,6.5,Lane Crossing
2025-03-30 00:56:30.460,GXISOCJE,0.42,Car,4.9,Lane Crossing
2025-03-30 00:56:30.460,NYLSU,0.11,Car,7.0,Lane Crossing
2025-03-30 00:56:30.877,GXI5OGJ,0.32,Car,4.5,Lane Crossing
2025-03-30 00:56:30.877,CYSU,0.17,Car,7.5,Lane Crossing
2025-03-30 00:56:31.587,ECXISOGF,0.05,Car,4.0,Lane Crossing
2025-03-30 00:56:32.025,GXIS0GJ,0.55,Car,4.0,Lane Crossing
2025-03-30 00:56:32.025,CSISU,0.12,Car,6.6,Lane Crossing
2025-03-30 00:56:32.446,WGXSOGTI,0.02,Car,4.1,Lane Crossing
2025-03-30 00:56:32.446,MSIVSU,0.50,Car,6.2,Lane Crossing
2025-03-30 00:56:32.851,@XSOQI,0.15,Car,4.0,Lane Crossing
2025-03-30 00:56:32.851,MWSW,0.30,Car,5.6,Lane Crossing
